facility_id,facility_name,cehrt_id,meets_criteria_for_promoting_interoperability_of_ehrs
440238,HAYWOOD COUNTY COMMUNITY HOSPITAL,,No
441300,SAINT THOMAS HICKMAN HOSPITAL,0015C5AKV1891AK,Y
441301,HIGHPOINT HEALTH - TROUSDALE WITH ASCENSION SAINT,0015CU9F01FSC1G,Y
441303,ASCENSION SAINT THOMAS THREE RIVERS,,No
441304,JOHNSON COUNTY COMMUNITY HOSPITAL,0015C3QY9WRC3XP,Y
441305,MACON COMMUNITY HOSPITAL,0015CQL7XGG3S24,Y
441306,ERLANGER BLEDSOE HOSPITAL,0015C4J0ZKW5KKJ,Y
441307,HIGHPOINT HEALTH-RIVERVIEW WITH ASCENSION SAINT TH,0015CU9F01FSC1G,Y
441309,MARSHALL MEDICAL CENTER,0015C2RCJ2PGW63,Y
441310,RHEA MEDICAL CENTER,,No
441313,HANCOCK COUNTY HOSPITAL,0015C3QY9WRC3XP,Y
441314,LAUDERDALE COMMUNITY HOSPITAL,0015CFG3Q10HY2V,Y
441316,WEST TENNESSEE HEALTHCARE CAMDEN HOSPITAL,0015CQB8ZM93KD6,Y
441320,WEST TENNESSEE HEALTHCARE BOLIVAR HOSPITAL,0015CQB8ZM93KD6,Y
441322,HOUSTON COUNTY COMMUNITY HOSPITAL,,No
441323,BIG SOUTH FORK MEDICAL CENTER,,No
443302,ST JUDE CHILDRENS RESEARCH HOSPITAL,,No
443303,EAST TENNESSEE CHILDRENS HOSPITAL,,No
450002,THE HOSPITALS OF PROVIDENCE - MEMORIAL CAMPUS,0015CPS61Z1JW9R,Y
450007,PETERSON REGIONAL MEDICAL CENTER,0015CWQ52LMZ0GM,Y
450010,UNITED REGIONAL HEALTH CARE SYSTEM,0015CK7KK8T6DWP,Y
450011,CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,0015CCM112X6N6F,Y
450015,PARKLAND HEALTH & HOSPITAL SYSTEM,0015CHL24QZ8GAF,Y
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON,0015CU63GY58X0S,Y
450021,BAYLOR UNIVERSITY MEDICAL CENTER,0015CWW3R9FPD02,Y
450023,CITIZENS MEDICAL CENTER,0015CD2H4B3MJD7,Y
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,0015CTV4313HQ0J,Y
450028,VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,0015CPS61Z1JW9R,Y
450029,LAREDO MEDICAL CENTER,0015CPE9ARQ008M,Y
450032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER,0015CYJ419M5S70,Y
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,0015CPS61Z1JW9R,Y
450034,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,0015CJR3Z59N4NU,Y
450035,ST JOSEPH MEDICAL CENTER,0015C28CYJ5LLF4,Y
450039,JPS HEALTH NETWORK,0015CHL24QZ8GAF,Y
450040,COVENANT MEDICAL CENTER,0015CCE123S5WK4,Y
450042,ASCENSION PROVIDENCE,0015CHM428WL44D,Y
450044,UT OF TEXAS  SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,0015C97XDZ8XB5U,Y
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,0015CJR3Z59N4NU,Y
450051,METHODIST DALLAS MEDICAL CENTER,0015CU63GY58X0S,Y
450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,0015CWW3R9FPD02,Y
450055,ROLLING PLAINS MEMORIAL HOSPITAL,0015CFG3Q10HY2V,Y
450056,ASCENSION SETON MEDICAL CENTER AUSTIN,0015C5LFV335W0K,Y
450058,BAPTIST MEDICAL CENTER,0015CLT8S0A3MT6,Y
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,0015CW9NZ1EMD4T,Y
450068,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,0015CSB96W4QCU6,Y
450072,CHI ST LUKE'S HEALTH BRAZOSPORT,0015C28RJB881VL,Y
450079,BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,0015CWW3R9FPD02,Y
450080,TITUS REGIONAL MEDICAL CENTER,0015CVZ8NZE0N5M,No
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,0015CJR3Z59N4NU,Y
450083,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,0015C4J0ZKW5KKJ,Y
450087,MEDICAL CITY NORTH HILLS,0015C622YQ4JDC3,Y
450090,NORTH TEXAS MEDICAL CENTER,0015C8CHE73ABS5,Y
450092,FORT DUNCAN MEDICAL CENTER,0015CQC4AND9RQT,Y
450097,HCA HOUSTON HEALTHCARE SOUTHEAST,0015C622YQ4JDC3,Y
450101,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,0015CWW3R9FPD02,Y
450102,CHRISTUS MOTHER FRANCES HOSPITAL,0015CYJ419M5S70,Y
450104,GUADALUPE REGIONAL MEDICAL CENTER,0015CD4YG0NSV27,Y
450107,LAS PALMAS MEDICAL CENTER A CAMPUS OF LPDS HEALTHC,0015C622YQ4JDC3,Y
450108,CONNALLY MEMORIAL MEDICAL CENTER,0015CWN5TZA8FJ8,Y
450119,SOUTH TEXAS HEALTH SYSTEM,0015CQC4AND9RQT,Y
450124,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,0015C5LFV335W0K,Y
450128,KNAPP MEDICAL CENTER,0015C4H2WUK0S3A,Y
450132,MEDICAL CENTER HOSPITAL,0015CAW8CCR7QV9,Y
450133,MIDLAND MEMORIAL HOSPITAL,0015C9M4GDN2WY3,Y
450135,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,0015CW9NZ1EMD4T,Y
450137,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,0015CWW3R9FPD02,Y
450143,ASCENSION SETON SMITHVILLE,0015C5LFV335W0K,Y
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,0015CJA108381GT,Y
450147,DE TAR HOSPITAL NAVARRO,0015CR8535UDY24,Y
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,0015CW9NZ1EMD4T,Y
450152,ADVENTHEALTH CENTRAL TEXAS,0015CEL8EWK7PAH,Y
450154,VAL VERDE REGIONAL MEDICAL CENTER,0015CAV9ZYL92UX,Y
450155,HEREFORD REGIONAL MEDICAL CENTER,0015CEZ6FY4WR6V,Y
450162,GRACE SURGICAL HOSPITAL,0015CCE123S5WK4,Y
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,0015CJR3Z59N4NU,Y
450165,METHODIST HOSPITAL ATASCOSA,0015C622YQ4JDC3,Y
450176,MISSION REGIONAL MEDICAL CENTER,0015C1MMM1Y3VVM,Y
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,0015CSB96W4QCU6,Y
450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,0015CWD2653NY5L,Y
450194,UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,0015C4J0ZKW5KKJ,Y
450196,PARIS REGIONAL MEDICAL CENTER,0015CW76TRC3SVN,Y
450200,WADLEY REGIONAL MEDICAL CENTER,0015C28CYJ5LLF4,Y
450203,MEDICAL CITY WEATHERFORD,0015C622YQ4JDC3,Y
450209,NORTHWEST TEXAS HOSPITAL,0015CQC4AND9RQT,Y
450210,UT HEALTH EAST TEXAS CARTHAGE HOSPITAL,0015C4J0ZKW5KKJ,Y
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,,No
450213,UNIVERSITY HEALTH SYSTEM,0015CU573RZT579,Y
450222,HCA HOUSTON HEALTHCARE CONROE,0015C622YQ4JDC3,Y
450229,HENDRICK MEDICAL CENTER,0015CF2C9MW8EHH,Y
450231,BSA HOSPITAL,0015C4J0ZKW5KKJ,Y
450235,MEMORIAL HOSPITAL,0015C7VZ9AGT1EX,Y
450236,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,0015CYJ419M5S70,Y
450237,CHRISTUS SANTA ROSA MEDICAL CENTER,0015CJR3Z59N4NU,Y
450241,FAITH COMMUNITY HOSPITAL,0015C1JYN61MQC9,Y
450253,BELLVILLE MEDICAL CENTER,0015CFG3Q10HY2V,No
450271,MEDICAL CITY DECATUR,0015CMD18WXF6G6,Y
450272,CHRISTUS SANTA ROSA HOSPITAL-SAN MARCOS,0015CYJ419M5S70,Y
450289,HARRIS HEALTH,0015CJZ7U2P5UY2,Y
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,0015CW9NZ1EMD4T,Y
450324,TEXOMA MEDICAL CENTER,0015CQC4AND9RQT,Y
450330,OAKBEND MEDICAL CENTER,0015CRC7WS3FUQ5,No
450346,BAPTIST BEAUMONT HOSPITAL,0015CY9N5RK82FA,Y
450347,HUNTSVILLE MEMORIAL HOSPITAL,0015C8CHE73ABS5,Y
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,0015CW9NZ1EMD4T,Y
450352,HUNT REGIONAL MEDICAL CENTER,0015C80E18RAW4X,Y
450358,HOUSTON METHODIST HOSPITAL,0015C4WYM9EVW5K,Y
450369,CHILDRESS REGIONAL MEDICAL CENTER,0015CFG3Q10HY2V,Y
450370,COLUMBUS COMMUNITY HOSPITAL,,No
450372,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,0015CWW3R9FPD02,Y
450379,DALLAS MEDICAL CENTER,0015C4H2WUK0S3A,Y
450388,METHODIST HOSPITAL,0015CF1XL4QE1NQ,Y
450389,UT HEALTH EAST TEXAS ATHENS HOSPITAL,0015C4J0ZKW5KKJ,Y
450395,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,,No
450399,BROWNFIELD REGIONAL MEDICAL CENTER,,No
450400,PARKVIEW REGIONAL HOSPITAL,0015CC4NC7PMU4W,Y
450403,MEDICAL CENTER OF MCKINNEY,0015C622YQ4JDC3,Y
450411,EASTLAND MEMORIAL HOSPITAL,0015CDA13YNK8F1,Y
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,0015CW9NZ1EMD4T,Y
450422,BAYLOR SCOTT AND WHITE MEDICAL CENTER UPTOWN,0015C80E18RAW4X,Y
450424,HOUSTON METHODIST BAYTOWN HOSPITAL,0015C4WYM9EVW5K,Y
450431,ST DAVID'S MEDICAL CENTER,0015C622YQ4JDC3,Y
450447,NAVARRO REGIONAL HOSPITAL,0015CR8535UDY24,Y
450451,GLEN ROSE MEDICAL CENTER,0015CFG3Q10HY2V,Y
450460,TYLER COUNTY HOSPITAL,,No
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,0015CW9NZ1EMD4T,Y
450465,MATAGORDA REGIONAL MEDICAL CENTER,0015CZ64TN68JC3,Y
450469,WILSON N JONES REGIONAL MEDICAL CENTER,0015CW4VMW3NMY3,Y
450475,UT HEALTH EAST TEXAS HENDERSON HOSPITAL,0015C4J0ZKW5KKJ,Y
450484,WOODLAND HEIGHTS MEDICAL CENTER,0015CR8535UDY24,Y
450489,MEDICAL ARTS HOSPITAL,0015C8CHE73ABS5,Y
450498,STEPHENS MEMORIAL HOSPITAL,0015CT0PPT32RH0,Y
450508,NACOGDOCHES MEMORIAL HOSPITAL,,No
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,0015C28CYJ5LLF4,Y
450537,METHODIST RICHARDSON MEDICAL CENTER,0015CU63GY58X0S,Y
450539,COVENANT HOSPITAL PLAINVIEW,0015CCE123S5WK4,Y
450563,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,0015CWW3R9FPD02,Y
450565,PALO PINTO GENERAL HOSPITAL,0015CHH98HFU0QQ,Y
450571,SHANNON MEDICAL CENTER,0015CGA84XJT6E0,Y
450573,CHRISTUS JASPER MEMORIAL HOSPITAL,0015CJR3Z59N4NU,Y
450584,WILBARGER GENERAL HOSPITAL,0015CP587BP0W9H,Y
450587,HENDRICK MEDICAL CENTER BROWNWOOD,0015CF2C9MW8EHH,Y
450596,LAKE GRANBURY MEDICAL CENTER,0015CR8535UDY24,Y
450597,CUERO REGIONAL HOSPITAL,0015CVC1ACJ48YS,Y
450604,HILL COUNTRY MEMORIAL HOSPITAL,0015CE4ZXJ0FKT5,Y
450610,MEMORIAL HERMANN MEMORIAL CITY HOSPITAL,0015CSB96W4QCU6,Y
450617,HCA HOUSTON HEALTHCARE CLEAR LAKE,0015C622YQ4JDC3,Y
450634,MEDICAL CITY DENTON,0015C622YQ4JDC3,Y
450638,HCA HOUSTON HEALTHCARE NORTHWEST,0015C622YQ4JDC3,Y
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,0015CW9NZ1EMD4T,Y
450641,NOCONA GENERAL HOSPITAL,0015CFG3Q10HY2V,No
450643,DOCTORS HOSPITAL OF LAREDO,0015CQC4AND9RQT,Y
450644,HCA HOUSTON HEALTHCARE WEST,0015C622YQ4JDC3,Y
450647,MEDICAL CITY DALLAS HOSPITAL,0015C622YQ4JDC3,Y
450651,MEDICAL CITY PLANO,0015C622YQ4JDC3,Y
450653,"SCENIC MOUNTAIN MEDICAL CENTER, A STEWARD FAMILY H",0015C28CYJ5LLF4,Y
450654,STARR COUNTY MEMORIAL HOSPITAL,0015CFG3Q10HY2V,Y
450656,NACOGDOCHES MEDICAL CENTER,0015CPS61Z1JW9R,Y
450658,FREESTONE MEDICAL CENTER,0015CKX5ELV537P,Y
450659,HCA HOUSTON HEALTHCARE MEDICAL CENTER,0015C622YQ4JDC3,Y
450661,ODESSA REGIONAL MEDICAL CENTER,0015C28CYJ5LLF4,Y
450662,VALLEY REGIONAL MEDICAL CENTER,0015C622YQ4JDC3,Y
450668,SIERRA MEDICAL CENTER,0015CPS61Z1JW9R,Y
450669,MEDICAL CITY LEWISVILLE,0015C622YQ4JDC3,Y
450670,HCA HOUSTON HEALTHCARE TOMBALL,0015C622YQ4JDC3,Y
450672,MEDICAL CITY FORT WORTH,0015C622YQ4JDC3,Y
450674,"WOMANS HOSPITAL OF TEXAS,THE",0015C622YQ4JDC3,Y
450675,MEDICAL CITY ARLINGTON,0015C622YQ4JDC3,Y
450677,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,0015CEL8EWK7PAH,Y
450678,WHITE ROCK MEDICAL CENTER,,No
450684,MEMORIAL HERMANN NORTHEAST HOSPITAL,0015CSB96W4QCU6,Y
450686,UNIVERSITY MEDICAL CENTER,0015CXB5TF2EC92,Y
450688,DALLAS REGIONAL MEDICAL CENTER,0015C4H2WUK0S3A,Y
450690,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,0015C4J0ZKW5KKJ,Y
450694,EL CAMPO MEMORIAL HOSPITAL,0015CFG3Q10HY2V,Y
450698,LAMB HEALTHCARE CENTER,0015CFG3Q10H22V,Y
450702,LONGVIEW REGIONAL MEDICAL CENTER,0015CR8535UDY24,Y
450709,HOUSTON METHODIST CLEAR LAKE HOSPITAL,0015C4WYM9EVW5K,Y
450711,RIO GRANDE REGIONAL HOSPITAL,0015C622YQ4JDC3,Y
450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,0015C622YQ4JDC3,Y
450718,ROUND ROCK MEDICAL CENTER,0015C622YQ4JDC3,Y
450723,METHODIST CHARLTON MEDICAL CENTER,0015CU63GY58X0S,Y
450730,SANA HEALTHCARE CARROLLTON D/B/A CARROLLTON REGIONAL MEDICAL CENTER,0015CSP20HYW41Z,Y
450742,BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE,0015CWW3R9FPD02,Y
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,0015CW9NZ1EMD4T,Y
450747,PALESTINE REGIONAL MEDICAL CENTER,0015CC4NC7PMU4W,Y
450755,COVENANT HOSPITAL LEVELLAND,0015CCE123S5WK4,Y
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,0015CW9NZ1EMD4T,Y
450774,TOPS SURGICAL SPECIALTY HOSPITAL,0015C80E18RAW4X,Y
450775,HCA HOUSTON HEALTHCARE KINGWOOD,0015C622YQ4JDC3,Y
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,0015CW9NZ1EMD4T,Y
450788,"CORPUS CHRISTI MEDICAL CENTER,THE",0015C622YQ4JDC3,Y
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,0015CJR3Z59N4NU,Y
450804,TEXAS ORTHOPEDIC HOSPITAL,0015C622YQ4JDC3,Y
450808,NORTHWEST HILLS SURGICAL HOSPITAL,,No
450809,NORTH AUSTIN MEDICAL CENTER,0015C622YQ4JDC3,Y
450820,HOUSTON METHODIST SUGARLAND HOSPITAL,0015C4WYM9EVW5K,Y
450822,MEDICAL CITY LAS COLINAS,0015C622YQ4JDC3,Y
450825,CORNERSTONE REGIONAL HOSPITAL,0015CQC4AND9RQT,Y
450827,KELL WEST REGIONAL HOSPITAL,0015C4EC1N9FBM8,Y
450828,CHRISTUS SPOHN HOSPITAL ALICE,0015CJR3Z59N4NU,Y
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,0015CD0YHE0DVF2,Y
450833,ENNIS REGIONAL MEDICAL CENTER,0015CC4NC7PMU4W,Y
450834,"PHYSICIANS CENTRE,THE",,No
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,0015CW9NZ1EMD4T,Y
450844,HOUSTON METHODIST WILLOWBROOK HOSPITAL,0015C4WYM9EVW5K,Y
450847,MEMORIAL HERMANN KATY HOSPITAL,0015CSB96W4QCU6,Y
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,0015CSB96W4QCU6,Y
450851,BAYLOR SCOTT & WHITE HEART & VASCULAR HOSPITAL - DALLAS,0015CWW3R9FPD02,Y
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,0015C7T1FAD2J6F,Y
450855,HARLINGEN MEDICAL CENTER,0015CPN9PSL792F,Y
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,0015C40C0YCP4T4,Y
450860,SUGAR LAND SURGICAL HOSPITAL LLP,0015C80E18RAW4X,Y
450862,ST LUKE'S THE WOODLANDS HOSPITAL,0015CWD2653NY5L,Y
450864,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,0015CDN2FXH7Z2L,Y
450865,ASCENSION SETON  SOUTHWEST,0015C5LFV335W0K,Y
450867,ASCENSION SETON NORTHWEST,0015C5LFV335W0K,Y
450869,DOCTORS HOSPTAL AT RENAISSANCE,0015C39MYX0ZMQ7,Y
450872,U S M D HOSPITAL AT ARLINGTON L P,,No
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,0015C80E18RAW4X,Y
450875,QUAIL CREEK SURGICAL HOSPITAL,0015C4J0ZKW5KKJ,Y
450876,LUBBOCK HEART HOSPITAL LP,0015CP4LYG26BQE,Y
450880,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,0015C80E18RAW4X,Y
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,0015C80E18RAW4X,Y
450885,BAYLOR SCOTT &  WHITE MEDICAL CENTER - CENTENNIAL,0015CWW3R9FPD02,Y
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,0015CW9NZ1EMD4T,Y
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,0015CFG3Q10HY2V,Y
450890,BAYLOR SCOTT & WHITE MEDICAL CENTER PLANO,0015CWW3R9FPD02,Y
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY,0015CW9NZ1EMD4T,Y
450893,THE HEART HOSPITAL BAYLOR DENTON,0015CWW3R9FPD02,Y
451300,PARMER COUNTY COMMUNITY HOSPITAL,0015CFG3Q10HY2V,Y
451301,REAGAN MEMORIAL HOSPITAL,,No
451303,LIMESTONE MEDICAL CENTER,0015C7ZEJ6BU1C3,Y
451304,SCHLEICHER COUNTY MEDICAL CENTER,,No
451305,BURLESON ST JOSEPH HEALTH CENTER,0015CCM112X6N6F,Y
451306,KIMBLE HOSPITAL,,No
451307,IRAAN GENERAL HOSPITAL,,No
451308,YOAKUM COUNTY HOSPITAL,,No
451309,MC CAMEY HOSPITAL,,No
451310,BALLINGER MEMORIAL HOSPITAL,,No
451311,SWEENY COMMUNITY HOSPITAL,,No
451312,RICE MEDICAL CENTER,,No
451313,FISHER COUNTY HOSPITAL DISTRICT,,No
451314,WINKLER COUNTY MEMORIAL HOSPITAL,,No
451315,NORTH RUNNELS HOSPITAL,0015CHQ0S2M4YCA,Y
451316,MADISON ST JOSEPH HEALTH CENTER,0015CCM112X6N6F,Y
451317,REFUGIO COUNTY MEMORIAL HOSPITAL,0015C3K3YJ2CSK4,Y
451318,STONEWALL MEMORIAL HOSPITAL DISTRICT,0015CFG3Q10HY2V,Y
451319,CHRISTUS MOTHER FRANCES HOSPITAL- JACKSONVILLE,0015CYJ419M5S70,Y
451320,BAYSIDE COMMUNITY HOSPITAL,0015CFG3Q10HY2V,Y
451322,GRIMES ST JOSEPH HEALTH CENTER,0015CCM112X6N6F,Y
451323,ADVENTHEALTH ROLLINS BROOK,0015CEL8EWK7PAH,Y
451324,LILLIAN M HUDSPETH MEMORIAL HOSPITAL,0015CFG3Q10HY2V,Y
451325,CONCHO COUNTY HOSPITAL,0015CW40F8CZL04,No
451328,RICELAND MEDICAL CENTER,0015CW40F8CZL04,Y
451329,RANKIN HOSPITAL MEDICAL CLINIC,,No
451330,MEDINA REGIONAL HOSPITAL,0015CTR5872P6AF,Y
451331,COON MEMORIAL HOSPITAL,,No
451332,PALACIOS COMMUNITY MEDICAL CENTER,0015CFG3Q10HY2V,No
451333,MARTIN COUNTY HOSPITAL DISTRICT,0015C2REJ0UEJ7W,Y
451334,PARKVIEW HOSPITAL,,No
451335,MUENSTER MEMORIAL HOSPITAL,0015CQ2WP2DLD4Z,No
451337,W J MANGOLD MEMORIAL HOSPITAL,0015CFG3Q10HY2V,Y
451338,CULBERSON HOSPITAL,,No
451339,THROCKMORTON COUNTY MEMORIAL HOSPITAL,,No
451340,SHAMROCK GENERAL HOSPITAL,,No
451341,HASKELL MEMORIAL HOSPITAL,0015C7BA2TSP8CS,Y
451342,MITCHELL COUNTY HOSPITAL DISTRICT,,No
451343,ELECTRA MEMORIAL HOSPITAL,0015CFG3Q10HY2V,Y
451344,HANSFORD COUNTY HOSPITAL,,No
451346,YOAKUM COMMUNITY HOSPITAL,0015C8CHE73ABS5,Y
451347,COLEMAN COUNTY MEDICAL CENTER COMPANY,,No
451348,HEART OF TEXAS MEMORIAL HOSPITAL,0015CW40F8CZL04,No
451349,SWISHER MEMORIAL HOSPITAL,0015C8F549YEQ8N,Y
451350,PLAINS MEMORIAL HOSPITAL,0015CER158R54SG,Y
451351,LYNN COUNTY HOSPITAL DISTRICT,0015CFG3Q10HY2V,Y
451352,HARDEMAN COUNTY MEMORIAL HOSPITAL,,No
451353,CRANE COUNTY HOSPITAL DISTRICT,,No
451354,HAMILTON HOSPITAL,0015CFG3Q10HY2V,Y
451355,COLLINGSWORTH GENERAL HOSPITAL,,No
451356,MEMORIAL MEDICAL CENTER,0015CFG3Q10HY2V,Y
451358,MEMORIAL HOSPITAL,0015CFG3Q10HY2V,No
451359,OCHILTREE GENERAL HOSPITAL,0015CFG3Q10HY2V,No
451361,SABINE COUNTY HOSPITAL,,No
451362,CLAY COUNTY MEMORIAL HOSPITAL,0015CFG3Q10HY2V,No
451363,JACKSON HEALTHCARE CENTER,0015CFG3Q10HY2V,No
451364,OTTO KAISER MEMORIAL HOSPITAL,0015CFG3Q10HY2V,Y
451365,ASCENSION SETON HIGHLAND LAKES,0015C5LFV335W0K,Y
451366,COCHRAN MEMORIAL HOSPITAL,,No
451367,UT HEALTH EAST TEXAS PITTSBURG HOSPITAL,0015C4J0ZKW5KKJ,Y
451369,GOLDEN PLAINS COMMUNITY HOSPITAL,,No
451370,TMC- BONHAM HOSPITAL,0015CHM370L09W0,Y
451371,ASCENSION SETON EDGAR B DAVIS,0015C5LFV335W0K,Y
451372,MULESHOE AREA MEDICAL CENTER,,No
451373,WARD MEMORIAL HOSPITAL,0015CFG3Q10HY2V,Y
451374,BAYLOR SCOTT & WHITE MEDICAL CENTER -TAYLOR,0015CWW3R9FPD02,Y
451375,LIBERTY DAYTON REGIONAL MEDICAL CENTER,0015CJW3K8XTN7V,Y
451376,LAVACA MEDICAL CENTER,0015CDA13YNK8F1,Y
451377,REEVES COUNTY HOSPITAL DISTRICT,0015CN1A1Q3BZX2,Y
451378,BIG BEND REGIONAL MEDICAL CENTER,0015C8CHE73ABS5,Y
451379,CORYELL MEMORIAL HOSPITAL,0015C80E18RAW4X,Y
451380,UT HEALTH EAST TEXAS QUITMAN HOSPITAL,0015C4J0ZKW5KKJ,Y
451381,CHRISTUS MOTHER FRANCES HOSPITAL- WINNSBORO,0015CYJ419M5S70,Y
451382,COMANCHE COUNTY MEDICAL CENTER,0015CZE0F7SSP5U,Y
451384,COGDELL MEMORIAL HOSPITAL,0015C80E18RAW4X,Y
451385,GOODALL WITCHER HOSPITAL,0015CKY42QXH820,Y
451386,MEMORIAL HOSPITAL,0015C1568B36VKX,Y
451387,UVALDE MEMORIAL HOSPITAL,0015CB4VJM03NKW,Y
451389,PECOS COUNTY MEMORIAL HOSPITAL,0015CSG5YXG670U,No
451390,DIMMIT REGIONAL HOSPITAL,0015C7ZEJ6BU1C3,Y
451391,FRIO REGIONAL HOSPITAL,0015CFG3Q10HY2V,Y
451392,HAMILTON GENERAL HOSPITAL,,No
451393,CROCKETT MEDICAL CENTER,0015CDA13YNK8F1,No
451394,KNOX COUNTY HOSPITAL,0015CFG3Q10HY2V,No
451395,HILL REGIONAL HOSPITAL,0015CFG3Q10HY2V,Y
451396,MID COAST MEDICAL CENTER - CENTRAL,0015CFG3Q10HY2V,No
451397,BAYLOR SCOTT & WHITE HOSPITAL BRENHAM,0015CWW3R9FPD02,Y
451398,PAMPA REGIONAL MEDICAL CENTER,0015CPN9PSL792F,Y
451399,SEYMOUR HOSPITAL,0015CFG3Q10HY2V,Y
453300,COOK CHILDRENS MEDICAL CENTER,,No
453301,DRISCOLL CHILDRENS HOSPITAL,,No
453302,CHILDRENS MEDICAL CTR OF DALLAS,,No
453304,TEXAS CHILDRENS HOSPITAL,,No
453306,COVENANT CHILDRENS HOSPITAL,,No
453309,HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,,No
453310,DELL CHILDREN'S MEDICAL CENTER,,No
453311,SHRINERS HOSPITALS FOR CHILDREN,,No
453313,EL PASO CHILDREN'S HOSPITAL,,No
453314,TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,,No
453315,CHILDREN'S HOSPITAL OF SAN ANTONIO,,No
453316,CHILDRENS MEDICAL CENTER PLANO,,No
453317,COOK CHILDRENS MEDICAL CENTER PROSPER,,No
453318,NEXUS CHILDRENS HOSPITAL DALLAS,,No
453319,TEXAS CHILDRENS HOSPITAL NORTH AUSTIN CAMPUS,,No
453321,DRISCOLL CHILDREN'S HOSPITAL RIO GRANDE VALLEY,,No
460001,INTERMOUNTAIN HEALTH UTAH VALLEY HOSPITAL,0015C2UKB5PSX9J,Y
460003,HOLY CROSS HOSPITAL - SALT LAKE,0015C28CYJ5LLF4,Y
460004,MCKAY-DEE HOSPITAL,0015C2UKB5PSX9J,Y
460005,OGDEN REGIONAL MEDICAL CENTER,0015C622YQ4JDC3,Y
460006,LDS HOSPITAL,0015C2UKB5PSX9J,Y
460007,CEDAR CITY HOSPITAL,0015C2UKB5PSX9J,Y
