facility_id,facility_name,address,city/town,state,zip_code,county/parish,cehrt_id,meets_criteria_for_promoting_interoperability_of_ehrs,start_date,end_date
420106,PRISMA HEALTH BAPTIST PARKRIDGE,400 PALMETTO HEALTH PARKWAY,COLUMBIA,SC,29212,LEXINGTON,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
420107,MCLEOD HEALTH CHERAW,711 CHESTERFIELD HIGHWAY,CHERAW,SC,29520,CHESTERFIELD,0015C37GF5EE7ZL,True,2023-01-01,2023-12-31
420108,UNION MEDICAL CENTER,322 WEST SOUTH STREET,UNION,SC,29379,UNION,0015CYA85WUZ6AJ,True,2023-01-01,2023-12-31
420109,MCLEOD HEALTH CLARENDON,10 EAST HOSPITAL STREET,MANNING,SC,29102,CLARENDON,0015C37GF5EE7ZL,True,2023-01-01,2023-12-31
420110,ROPER ST FRANCIS HOSPITAL-BERKELEY INC,100 CALLEN BLVD.,SUMMERVILLE,SC,29486,DORCHESTER,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
421300,ALLENDALE COUNTY HOSPITAL,1787 ALLENDALE FAIRFAX RD,FAIRFAX,SC,29827,ALLENDALE,,,2023-01-01,2023-12-31
421301,ABBEVILLE AREA MEDICAL CENTER,420 THOMSON CIRCLE,ABBEVILLE,SC,29620,ABBEVILLE,0015CT0PPT32RH0,True,2023-01-01,2023-12-31
421304,EDGEFIELD COUNTY HEALTHCARE AN AFFILIATE OF SELF R,300 RIDGE MEDICAL PLAZA,EDGEFIELD,SC,29384,LAURENS,,,2023-01-01,2023-12-31
423300,SHRINERS HOSPITALS FOR CHILDREN,950 WEST FARIS ROAD,GREENVILLE,SC,29605,GREENVILLE,,,2023-01-01,2023-12-31
430005,"PRAIRIE LAKES HEALTHCARE SYSTEM, INC",401 9TH AVENUE NW  POST OFFICE BOX 1210,WATERTOWN,SD,57201,CODINGTON,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
430008,BROOKINGS HEALTH SYSTEM,300 22ND AVE,BROOKINGS,SD,57006,BROOKINGS,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
430012,AVERA SACRED HEART HOSPITAL,501 SUMMIT ST,YANKTON,SD,57078,YANKTON,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
430014,AVERA ST LUKES,305 S STATE ST  POST OFFICE BOX 4450,ABERDEEN,SD,57401,BROWN,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
430015,AVERA ST MARY'S HOSPITAL,801 E SIOUX,PIERRE,SD,57501,HUGHES,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  POST OFFICE BOX 5045,SIOUX FALLS,SD,57117,MINNEHAHA,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
430027,SANFORD USD MEDICAL CENTER,1305 W 18TH ST  POST OFFICE BOX 5039,SIOUX FALLS,SD,57117,MINNEHAHA,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
430048,MONUMENT HEALTH SPEARFISH HOSPITAL,1440 N MAIN ST,SPEARFISH,SD,57783,LAWRENCE,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
430077,MONUMENT HEALTH RAPID CITY HOSPITAL,353 FAIRMONT BLVD,RAPID CITY,SD,57701,PENNINGTON,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
430084,PHS INDIAN HOSPITAL AT ROSEBUD,400 SOLDIER CREEK ROAD,ROSEBUD,SD,57570,TODD,0015CWD0UCD0JJL,True,2023-01-01,2023-12-31
430089,DUNES SURGICAL HOSPITAL,600 N SIOUX POINT ROAD,DAKOTA DUNES,SD,57049,UNION,0015CPA1WB1RYG8,True,2023-01-01,2023-12-31
430090,SIOUX FALLS SPECIALTY HOSPITAL,910 EAST 20TH STREET,SIOUX FALLS,SD,57105,MINNEHAHA,0015CXC1UU1C0DT,True,2023-01-01,2023-12-31
430091,BLACK HILLS SURGICAL HOSPITAL LLP,216 ANAMARIA DR,RAPID CITY,SD,57703,PENNINGTON,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
430093,SAME DAY SURGERY CENTER LLC,651 CATHEDRAL DRIVE,RAPID CITY,SD,57701,PENNINGTON,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA,4500 W 69TH ST,SIOUX FALLS,SD,57108,LINCOLN,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
430097,SANFORD MEDICAL CENTER ABERDEEN,2905 3RD AVE SE,ABERDEEN,SD,57402,BROWN,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
430098,PINE RIDGE IHS HOSPITAL,EAST HIGHWAY 18,PINE RIDGE,SD,57770,OGLALA LAKOTA COUNTY,0015CWD0UCD0JJL,,2023-01-01,2023-12-31
430099,REHAB & CRITICAL CARE HOSPITAL OF THE BLACK HILLS,2115 PROMISE ROAD,RAPID CITY,SD,57701,PENNINGTON,,,2023-01-01,2023-12-31
431300,MADISON REGIONAL HEALTH SYSTEM,323 SW 10TH ST,MADISON,SD,57042,LAKE,0015CW40F8CZL04,True,2023-01-01,2023-12-31
431301,FAULKTON AREA MEDICAL CENTER,1300 OAK STREET  POST OFFICE BOX 100,FAULKTON,SD,57438,FAULK,0015C42C2MMY2TK,True,2023-01-01,2023-12-31
431302,AVERA MISSOURI RIVER HEALTH CENTER,606 EAST GARFIELD,GETTYSBURG,SD,57442,POTTER,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431305,DOUGLAS COUNTY MEMORIAL HOSPITAL-CAH,708 8TH ST,ARMOUR,SD,57313,DOUGLAS,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
431306,PLATTE HEALTH CENTER,601 E 7TH ST  POST OFFICE BOX 200,PLATTE,SD,57369,CHARLES MIX,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431307,SANFORD CLEAR LAKE MEDICAL CENTER,701 THIRD AVENUE SOUTH,CLEAR LAKE,SD,57226,DEUEL,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
431308,EUREKA COMMUNITY HEALTH SERVICES - CAH,200 J AVE POST OFFICE BOX 517,EUREKA,SD,57437,MC PHERSON,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431309,COMMUNITY MEMORIAL HOSPITAL,809 JACKSON,BURKE,SD,57523,GREGORY,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
431310,AVERA FLANDREAU HOSPITAL - CAH,214 NORTH PRAIRIE STREET,FLANDREAU,SD,57028,MOODY,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431311,SANFORD HOSPITAL WEBSTER - CAH,1401 W FIRST ST POST OFFICE BOX 489,WEBSTER,SD,57274,DAY,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
431312,MARSHALL COUNTY HEALTHCARE CENTER - CAH,413 9TH STREET,BRITTON,SD,57430,MARSHALL,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431313,FREEMAN MEDICAL CENTER - CAH,510 E 8TH ST  POST OFFICE BOX 370,FREEMAN,SD,57029,HUTCHINSON,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431314,BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,102 MAJOR ALLEN   POST OFFICE BOX 70D,MARTIN,SD,57551,BENNETT,0015CP587BP0W9H,True,2023-01-01,2023-12-31
431315,WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH,513 3RD ST SW,WAGNER,SD,57380,CHARLES MIX,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431316,COMMUNITY MEMORIAL HOSPITAL,111 W 10TH AVE  POST OFFICE BOX 420,REDFIELD,SD,57469,SPINK,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431317,LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH,600 BILLARS ST,SCOTLAND,SD,57059,BON HOMME,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431318,BOWDLE HOSPITAL - CAH,8001 W 5TH  POST OFFICE BOX 556,BOWDLE,SD,57428,EDMUNDS,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431319,HANS P PETERSON MEMORIAL HOSPITAL - CAH,503 W PINE  POST OFFICE BOX 790,PHILIP,SD,57567,HAAKON,0015C9QWN8NXF2S,True,2023-01-01,2023-12-31
431320,MONUMENT HEALTH LEAD-DEADWOOD HOSPITAL,61 CHARLES STREET,DEADWOOD,SD,57732,LAWRENCE,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
431321,MONUMENT HEALTH STURGIS HOSPITAL,2140 JUNCTION AVE,STURGIS,SD,57785,MEADE,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
431322,FALL RIVER HOSPITAL - CAH,1201 HIGHWAY 71 SOUTH,HOT SPRINGS,SD,57747,FALL RIVER,0015CU63GY58X0S,True,2023-01-01,2023-12-31
431323,MONUMENT HEALTH CUSTER HOSPITAL,1220 MONTGOMERY STREET,CUSTER,SD,57730,CUSTER,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
431324,AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH,604 1ST ST NE,WESSINGTON SPRINGS,SD,57382,JERAULD,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431325,MOBRIDGE REGIONAL HOSPITAL - CAH,1401 10TH AVE WEST,MOBRIDGE,SD,57601,WALWORTH,0015CLT8S0A3MT6,True,2023-01-01,2023-12-31
431326,MILBANK AREA HOSPITAL/AVERA HEALTH,301 FLYNN DRIVE,MILBANK,SD,57252,GRANT,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431327,ST MICHAEL'S HOSPITAL - CAH,410 W 16TH AVE,TYNDALL,SD,57066,BON HOMME,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431328,PIONEER MEMORIAL HOSPITAL - CAH,315 N WASHINGTON AVE  POST OFFICE BOX 368,VIBORG,SD,57070,TURNER,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
431329,SANFORD CHAMBERLAIN MEDICAL CENTER,300 S BYRON,CHAMBERLAIN,SD,57325,BRULE,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
431330,AVERA ST BENEDICT HEALTH CENTER - CAH,401 WEST GLYNN DRIVE,PARKSTON,SD,57366,HUTCHINSON,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431331,AVERA DELLS AREA HOSPITAL  - CAH,909 N IOWA AVE,DELL RAPIDS,SD,57022,MINNEHAHA,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431332,AVERA DE SMET MEMORIAL HOSPITAL - CAH,306 PRAIRIE AVENUE SW  POST OFFICE BOX 160,DE SMET,SD,57231,KINGSBURY,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431333,SANFORD CANTON-INWOOD MEDICAL CENTER - CAH,440 NORTH HIAWATHA DRIVE,CANTON,SD,57013,LINCOLN,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
431334,WINNER REGIONAL HEALTHCARE CENTER - CAH,745 EAST 8TH STREET,WINNER,SD,57580,TRIPP,,,2023-01-01,2023-12-31
431335,HURON REGIONAL MEDICAL CENTER,172 FOURTH STREET SE,HURON,SD,57350,BEADLE,0015C653E6J0GQN,True,2023-01-01,2023-12-31
431336,SANFORD VERMILLION HOSPITAL,20 SOUTH PLUM STREET,VERMILLION,SD,57069,CLAY,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
431337,AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC,300 W 5TH ST,MILLER,SD,57362,HAND,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431338,AVERA GREGORY HOSPITAL,110 S LOGAN AVE,GREGORY,SD,57533,GREGORY,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431339,COTEAU DES PRAIRIES HEALTH CARE SYSTEM,205 ORCHARD DR,SISSETON,SD,57262,ROBERTS,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
431340,AVERA QUEEN OF PEACE,525 NORTH FOSTER STREET,MITCHELL,SD,57301,DAVISON,0015CJ1HAB8N8YU,True,2023-01-01,2023-12-31
431383,EAGLE BUTTE INDIAN HEALTH SERVICE HOSPITAL,24276 166TH AIRPORT ROAD,EAGLE BUTTE,SD,57625,DEWEY,0015CWD0UCD0JJL,,2023-01-01,2023-12-31
433300,LIFESCAPE,2501 W 26TH ST,SIOUX FALLS,SD,57105,MINNEHAHA,,,2023-01-01,2023-12-31
440001,UNICOI COUNTY  HOSPITAL,2030 TEMPLE HILL ROAD,ERWIN,TN,37650,UNICOI,0015C3QY9WRC3XP,True,2023-01-01,2023-12-31
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,620 SKYLINE DRIVE,JACKSON,TN,38301,MADISON,0015CQB8ZM93KD6,True,2023-01-01,2023-12-31
440003,HIGHPOINT HEALTH-SUMNER WITH ASCENSION SAINT THOMA,555 HARTSVILLE PIKE,GALLATIN,TN,37066,SUMNER,0015CU9F01FSC1G,True,2023-01-01,2023-12-31
440006,TRISTAR SKYLINE MEDICAL CENTER,3441 DICKERSON PIKE,NASHVILLE,TN,37207,DAVIDSON,0015C622YQ4JDC3,True,2023-01-01,2023-12-31
440007,UNITY MEDICAL CENTER,481 INTERSTATE DRIVE,MANCHESTER,TN,37355,COFFEE,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
440008,HENDERSON COUNTY COMMUNITY HOSPITAL,200 W CHURCH ST,LEXINGTON,TN,38351,HENDERSON,,,2023-01-01,2023-12-31
440009,CUMBERLAND MEDICAL CENTER,421 S MAIN ST,CROSSVILLE,TN,38555,CUMBERLAND,0015CE3KT9JDC2W,True,2023-01-01,2023-12-31
440010,WAYNE MEDICAL CENTER,103 J V MANGUBAT DR,WAYNESBORO,TN,38485,WAYNE,0015C2RCJ2PGW63,True,2023-01-01,2023-12-31
440011,BLOUNT MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,MARYVILLE,TN,37804,BLOUNT,0015C9A12E1QK0F,True,2023-01-01,2023-12-31
440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,BRISTOL,TN,37620,SULLIVAN,0015C3QY9WRC3XP,True,2023-01-01,2023-12-31
440015,"UNIVERSITY HEALTH SYSTEM, INC",1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,KNOX,0015CDC04G3VFH4,True,2023-01-01,2023-12-31
440016,BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,631 RB WILSON DR,HUNTINGDON,TN,38344,CARROLL,0015C5HKP92HQ7U,True,2023-01-01,2023-12-31
440017,WELLMONT HOLSTON VALLEY MEDICAL CENTER,130 WEST RAVINE ROAD,KINGSPORT,TN,37662,SULLIVAN,0015C3QY9WRC3XP,True,2023-01-01,2023-12-31
440018,SYCAMORE SHOALS HOSPITAL,1501 WEST ELK AVENUE,ELIZABETHTON,TN,37643,CARTER,0015C3QY9WRC3XP,True,2023-01-01,2023-12-31
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,1265 E COLLEGE ST,PULASKI,TN,38478,GILES,0015CD30BJE5K3L,True,2023-01-01,2023-12-31
440029,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,TN,37067,WILLIAMSON,0015CBX4HFN3AQN,True,2023-01-01,2023-12-31
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,908 W 4TH NORTH ST,MORRISTOWN,TN,37814,HAMBLEN,0015C653E6J0GQN,True,2023-01-01,2023-12-31
440031,ROANE MEDICAL CENTER,8045 ROANE MEDICAL CENTER DRIVE,HARRIMAN,TN,37748,ROANE,0015C653E6J0GQN,True,2023-01-01,2023-12-31
440032,HAWKINS COUNTY MEMORIAL HOSPITAL,851 LOCUST STREET,ROGERSVILLE,TN,37857,HAWKINS,0015C3QY9WRC3XP,True,2023-01-01,2023-12-31
440033,LAFOLLETTE MEDICAL CENTER,923 EAST CENTRAL AVENUE,LA FOLLETTE,TN,37766,CAMPBELL,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,TN,37830,ANDERSON,0015C653E6J0GQN,True,2023-01-01,2023-12-31
440035,TENNOVA HEALTHCARE-CLARKSVILLE,651 DUNLOP LANE,CLARKSVILLE,TN,37040,MONTGOMERY,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
440039,VANDERBILT UNIVERSITY MEDICAL CENTER,1211 MEDICAL CENTER DRIVE,NASHVILLE,TN,37232,DAVIDSON,0015CQ9XL5NVY2Z,True,2023-01-01,2023-12-31
440046,TRISTAR HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,DICKSON,TN,37055,DICKSON,0015C622YQ4JDC3,True,2023-01-01,2023-12-31
440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,SHELBY,0015C5HKP92HQ7U,True,2023-01-01,2023-12-31
440049,METHODIST HOSPITALS OF MEMPHIS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,SHELBY,0015C54G7L54DLK,True,2023-01-01,2023-12-31
440050,GREENEVILLE COMMUNITY HOSPITAL,1420 TUSCULUM BOULEVARD,GREENEVILLE,TN,37745,GREENE,0015C3QY9WRC3XP,True,2023-01-01,2023-12-31
440053,SAINT THOMAS RUTHERFORD HOSPITAL,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,37129,RUTHERFORD,0015C5AKV1891AK,True,2023-01-01,2023-12-31
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,110 HOSPITAL DRIVE,JEFFERSON CITY,TN,37760,JEFFERSON,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
440057,CLAIBORNE MEDICAL CENTER,1850 OLD KNOXVILLE HIGHWAY,TAZEWELL,TN,37879,CLAIBORNE,0015CD30BJE5K3L,True,2023-01-01,2023-12-31
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,185 HOSPITAL ROAD,WINCHESTER,TN,37398,FRANKLIN,0015C4XYB82NW5B,True,2023-01-01,2023-12-31
440059,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,COOKEVILLE,TN,38501,PUTNAM,0015CZT12G0HLB7,True,2023-01-01,2023-12-31
440060,WEST TENNESSEE HEALTHCARE MILAN HOSPITAL,4039 HIGHLAND ST,MILAN,TN,38358,GIBSON,0015CQB8ZM93KD6,True,2023-01-01,2023-12-31
440061,VOLUNTEER COMMUNITY HOSPITAL,161 MOUNT PELIA RD,MARTIN,TN,38237,WEAKLEY,0015CQB8ZM93KD6,True,2023-01-01,2023-12-31
440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604,WASHINGTON,0015C3QY9WRC3XP,True,2023-01-01,2023-12-31
440065,TRISTAR NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,SPRINGFIELD,TN,37172,ROBERTSON,0015C622YQ4JDC3,True,2023-01-01,2023-12-31
440068,STARR REGIONAL MEDICAL CENTER ATHENS,1114 W MADISON AVE,ATHENS,TN,37371,MC MINN,0015C8CHE73ABS5,True,2023-01-01,2023-12-31
440072,DYERSBURG REGIONAL MEDICAL CENTER,400 EAST TICKLE STREET,DYERSBURG,TN,38024,DYER,0015CQB8ZM93KD6,True,2023-01-01,2023-12-31
440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,TN,38401,MAURY,0015C2RCJ2PGW63,True,2023-01-01,2023-12-31
440081,LECONTE MEDICAL CENTER,742 MIDDLECREEK ROAD,SEVIERVILLE,TN,37862,SEVIER,0015C653E6J0GQN,True,2023-01-01,2023-12-31
440082,ASCENSION SAINT THOMAS HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,37205,DAVIDSON,0015C5AKV1891AK,True,2023-01-01,2023-12-31
440084,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT ST,SWEETWATER,TN,37874,MONROE,,,2023-01-01,2023-12-31
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",2525 DESALES AVE,CHATTANOOGA,TN,37404,HAMILTON,0015CWD2653NY5L,True,2023-01-01,2023-12-31
440102,LINCOLN MEDICAL CENTER,106 MEDICAL CENTER BLVD,FAYETTEVILLE,TN,37334,LINCOLN,0015CEU7S4GHS1S,True,2023-01-01,2023-12-31
440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,CHATTANOOGA,TN,37403,HAMILTON,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
440109,HARDIN MEDICAL CENTER,935 WAYNE ROAD,SAVANNAH,TN,38372,HARDIN,0015CDA13YNK8F1,True,2023-01-01,2023-12-31
440110,FORT LOUDOUN MEDICAL CENTER,550 FORT LOUDON MEDICAL CENTER DR,LENOIR CITY,TN,37772,LOUDON,0015C653E6J0GQN,True,2023-01-01,2023-12-31
440111,METRO NASHVILLE GENERAL HOSPITAL,1818 ALBION STREET,NASHVILLE,TN,37208,DAVIDSON,,,2023-01-01,2023-12-31
440120,PHYSICIANS REGIONAL MEDICAL CENTER,7565 DANNAHER WAY POWELL,POWELL,TN,37849,KNOX,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,37916,KNOX,0015C653E6J0GQN,True,2023-01-01,2023-12-31
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310",UNION CITY,TN,38261,OBION,0015C5HKP92HQ7U,True,2023-01-01,2023-12-31
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,1995 HIGHWAY 51 S,COVINGTON,TN,38019,TIPTON,0015C5HKP92HQ7U,True,2023-01-01,2023-12-31
440132,WEST TENNESSEE HEALTHCARE HENRY COUNTY HOSPITAL,301 TYSON AVENUE,PARIS,TN,38242,HENRY,0015CG91R3XQ5T3,True,2023-01-01,2023-12-31
440137,VANDERBILT BEDFORD HOSPITAL,2835 HWY 231 NORTH,SHELBYVILLE,TN,37160,BEDFORD,0015CQ9XL5NVY2Z,True,2023-01-01,2023-12-31
440144,VANDERBILT TULLAHOMA-HARTON HOSPITAL,1801 N JACKSON ST BOX 460,TULLAHOMA,TN,37388,COFFEE,0015CQ9XL5NVY2Z,True,2023-01-01,2023-12-31
440148,DEKALB COMMUNITY HOSPITAL,520 W MAIN ST,SMITHVILLE,TN,37166,DE KALB,0015C5AKV1891AK,True,2023-01-01,2023-12-31
440150,TRISTAR SUMMIT MEDICAL CENTER,5655 FRIST BLVD,HERMITAGE,TN,37076,DAVIDSON,0015C622YQ4JDC3,True,2023-01-01,2023-12-31
440151,SAINT THOMAS RIVER PARK HOSPITAL,1559 SPARTA STREET,MCMINNVILLE,TN,37110,WARREN,0015C5AKV1891AK,True,2023-01-01,2023-12-31
440152,REGIONAL ONE HEALTH,877 JEFFERSON AVENUE,MEMPHIS,TN,38103,SHELBY,0015CFV5HFN92A3,True,2023-01-01,2023-12-31
440153,TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,435 2ND ST,NEWPORT,TN,37821,COCKE,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
440156,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,CHATTANOOGA,TN,37404,HAMILTON,0015C622YQ4JDC3,True,2023-01-01,2023-12-31
440159,DELTA SPECIALTY HOSPITAL,3000 GETWELL RD,MEMPHIS,TN,38118,SHELBY,,,2023-01-01,2023-12-31
440161,TRISTAR CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,TN,37203,DAVIDSON,0015C622YQ4JDC3,True,2023-01-01,2023-12-31
440173,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,KNOXVILLE,TN,37923,KNOX,0015C653E6J0GQN,True,2023-01-01,2023-12-31
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,1607 SOUTH LOCUST AVENUE,LAWRENCEBURG,TN,38464,LAWRENCE,0015CD30BJE5K3L,True,2023-01-01,2023-12-31
440176,INDIAN PATH COMMUNITY HOSPITAL,2000 BROOKSIDE DR,KINGSPORT,TN,37660,SULLIVAN,0015C3QY9WRC3XP,True,2023-01-01,2023-12-31
440183,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,TN,38119,SHELBY,0015CPS61Z1JW9R,True,2023-01-01,2023-12-31
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,300 MED TECH PARKWAY,JOHNSON CITY,TN,37604,WASHINGTON,0015C3QY9WRC3XP,True,2023-01-01,2023-12-31
440185,AFFILIATE OF VITRUVIAN HEALTH,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,BRADLEY,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
440187,LIVINGSTON REGIONAL HOSPITAL,315 OAK ST BOX 550,LIVINGSTON,TN,38570,OVERTON,0015CC4NC7PMU4W,True,2023-01-01,2023-12-31
440192,SAINT THOMAS HIGHLANDS HOSPITAL,401 SEWELL DR,SPARTA,TN,38583,WHITE,0015C5AKV1891AK,True,2023-01-01,2023-12-31
440193,VANDERBILT WILSON COUNTY HOSPITAL,1411 BADDOUR PARKWAY,LEBANON,TN,37087,WILSON,0015CQ9XL5NVY2Z,True,2023-01-01,2023-12-31
440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,355 NEW SHACKLE ISLAND RD,HENDERSONVILLE,TN,37075,SUMNER,0015C622YQ4JDC3,True,2023-01-01,2023-12-31
440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,391 WALLACE RD,NASHVILLE,TN,37211,DAVIDSON,0015C622YQ4JDC3,True,2023-01-01,2023-12-31
440200,STONES RIVER HOSPITAL,324 DOOLITTLE ROAD,WOODBURY,TN,37190,CANNON,0015C5AKV1891AK,True,2023-01-01,2023-12-31
440218,SAINT THOMAS HOSPITAL FOR SPINAL SURGERY,2011 MURPHY AVENUE,NASHVILLE,TN,37203,DAVIDSON,0015C80E18RAW4X,True,2023-01-01,2023-12-31
440227,TRISTAR STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,SMYRNA,TN,37167,RUTHERFORD,0015C622YQ4JDC3,True,2023-01-01,2023-12-31
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,BARTLETT,TN,38133,SHELBY,0015CPS61Z1JW9R,True,2023-01-01,2023-12-31
440231,TRUSTPOINT HOSPITAL,1009 NORTH THOMPSON LANE,MURFREESBORO,TN,37129,RUTHERFORD,,,2023-01-01,2023-12-31
440238,HAYWOOD COUNTY COMMUNITY HOSPITAL,2545 NORTH WASHINGTON AVENUE,BROWNSVILLE,TN,38012,HAYWOOD,,,2023-01-01,2023-12-31
441300,SAINT THOMAS HICKMAN HOSPITAL,135 EAST SWAN STREET,CENTERVILLE,TN,37033,HICKMAN,0015C5AKV1891AK,True,2023-01-01,2023-12-31
441301,HIGHPOINT HEALTH - TROUSDALE WITH ASCENSION SAINT,500 CHURCH STREET,HARTSVILLE,TN,37074,TROUSDALE,0015CU9F01FSC1G,True,2023-01-01,2023-12-31
441303,ASCENSION SAINT THOMAS THREE RIVERS,451 HIGHWAY 13 SOUTH,WAVERLY,TN,37185,HUMPHREYS,,,2023-01-01,2023-12-31
